,Path,Line_ID,Im_Width,Im_Height,Text,Char_Num,Avg_CW
6739,f02/f02-076/f02-076-07.png,f02-076-07.png,1851,153,a pre-retirement planning and preparation,41,45.14634146341464
6740,f02/f02-076/f02-076-06.png,f02-076-06.png,1890,138,obtained support a rationale for adapting,41,46.09756097560975
6741,f02/f02-076/f02-076-04.png,f02-076-04.png,1894,132,for successful adjustment to retirement and,43,44.04651162790697
6742,f02/f02-076/f02-076-05.png,f02-076-05.png,1759,110,in what aspects? 3. Does the evidence,37,47.54054054054054
6743,f02/f02-036/f02-036-00.png,f02-036-00.png,1772,158,"The Lord Provost, having studied the report on 'The Morale and",62,28.580645161290327
6745,f02/f02-036/f02-036-03.png,f02-036-03.png,1685,165,"Glasgow and warranted further study, set an informal",52,32.403846153846146
6746,f02/f02-036/f02-036-02.png,f02-036-02.png,1781,152,raised were of considerable importance to the citizens of,57,31.24561403508772
6747,f02/f02-036/f02-036-06.png,f02-036-06.png,1733,164,its implications and to consider the advisability of,52,33.32692307692308
6748,f02/f02-036/f02-036-07.png,f02-036-07.png,1523,159,arranging a Conference on Preparation for and,45,33.84444444444444
6749,f02/f02-036/f02-036-05.png,f02-036-05.png,1823,161,the welfare of older people to examine the report and,53,34.39622641509434
6750,f02/f02-036/f02-036-04.png,f02-036-04.png,1812,148,committee representative of bodies particularly concerned with,62,29.225806451612907
6751,f02/f02-036/f02-036-08.png,f02-036-08.png,1205,140,Occupational Activities on Retirement.,38,31.710526315789476
6752,f02/f02-000/f02-000-01.png,f02-000-01.png,1732,99,weekly wage-earners up to chargehand level,42,41.23809523809524
6753,f02/f02-000/f02-000-00.png,f02-000-00.png,1829,96,"The numerically largest group, consisting of male",49,37.326530612244895
6754,f02/f02-000/f02-000-02.png,f02-000-02.png,1852,97,"and in the works only, excluding the offices, was",49,37.795918367346935
6755,f02/f02-000/f02-000-03.png,f02-000-03.png,1843,92,therefore selected. A detailed age-structure was,48,38.395833333333336
6756,f02/f02-000/f02-000-07.png,f02-000-07.png,1842,106,"thirty-three aged sixty-four years, and sixty-",46,40.04347826086956
6757,f02/f02-000/f02-000-06.png,f02-000-06.png,1662,99,"teen men seventy years of age or older,",39,42.615384615384606
6758,f02/f02-000/f02-000-04.png,f02-000-04.png,1739,83,"compiled from personnel department records,",43,40.44186046511628
6759,f02/f02-000/f02-000-05.png,f02-000-05.png,1834,109,revealing that there were (at that time) seven-,47,39.02127659574468
6760,f02/f02-000/f02-000-08.png,f02-000-08.png,1064,103,five just fifty years of age.,29,36.68965517241379
6762,f02/f02-038/f02-038-04.png,f02-038-04.png,1755,132,or already in retirement but also a strong,42,41.785714285714285
6763,f02/f02-038/f02-038-10.png,f02-038-10.png,1381,88,for those who are retired.,26,53.115384615384606
6764,f02/f02-038/f02-038-06.png,f02-038-06.png,1705,176,concerted action towards preparing men,38,44.868421052631575
6765,f02/f02-038/f02-038-07.png,f02-038-07.png,1659,104,and women for life in retirement and more,41,40.46341463414634
6766,f02/f02-038/f02-038-03.png,f02-038-03.png,1724,138,of the problems of men and women nearing,40,43.1
6767,f02/f02-038/f02-038-02.png,f02-038-02.png,1693,168,reflected not only an increasing awareness,42,40.30952380952381
6768,f02/f02-038/f02-038-00.png,f02-038-00.png,1673,145,The large attendance and atmosphere of,38,44.026315789473685
6769,f02/f02-038/f02-038-01.png,f02-038-01.png,1763,131,"this Conference, held in October, 1957,",39,45.20512820512821
6770,f02/f02-038/f02-038-09.png,f02-038-09.png,1730,105,"crafts, hobbies and leisure-time interests",42,41.19047619047619
6771,f02/f02-038/f02-038-08.png,f02-038-08.png,1702,124,adequate provision of facilities for,36,47.27777777777778
6772,f02/f02-030/f02-030-02.png,f02-030-02.png,1672,95,"the first of these is due in 1963. Meanwhile, each",50,33.44
6773,f02/f02-030/f02-030-03.png,f02-030-03.png,1785,102,'graduate' is encouraged to seek help and advice in,51,35.0
6774,f02/f02-030/f02-030-01.png,f02-030-01.png,1692,108,fresher courses at the ages of fifty-five and sixty:,52,32.53846153846154
6775,f02/f02-030/f02-030-00.png,f02-030-00.png,1754,91,The original scheme was planned to provide short re-,52,33.730769230769226
6776,f02/f02-030/f02-030-04.png,f02-030-04.png,1778,122,"working out his ideas, either through the company's",51,34.86274509803921
6777,f02/f02-030/f02-030-05.png,f02-030-05.png,1593,104,personnel department or by an approach to,41,38.85365853658536
6778,f02/f02-030/f02-030-06.png,f02-030-06.png,1778,96,members of the panel responsible for the scheme.,48,37.04166666666666
6779,f02/f02-020/f02-020-07.png,f02-020-07.png,329,96,taken part.,11,29.90909090909091
6780,f02/f02-020/f02-020-06.png,f02-020-06.png,1747,110,"since the scheme started, 125 (37.2 per cent) have",50,34.94
6781,f02/f02-020/f02-020-04.png,f02-020-04.png,1933,97,discussions are arranged for the wives in addition to the,57,33.912280701754376
6783,f02/f02-020/f02-020-01.png,f02-020-01.png,1803,91,which takes place at company expense in a country or,52,34.67307692307692
6784,f02/f02-020/f02-020-00.png,f02-020-00.png,1686,113,"The weekend conference for the men and their wives,",51,33.05882352941177
6785,f02/f02-020/f02-020-02.png,f02-020-02.png,1896,82,"resort hotel, includes an address on 'The Woman's Point",55,34.472727272727276
6786,f02/f02-020/f02-020-03.png,f02-020-03.png,1917,110,of View' and one on 'Making the Most of Health'. Separate,57,33.631578947368425
6787,f02/f02-017/f02-017-08.png,f02-017-08.png,1801,149,5. Financial planning 6. Final discussion,41,43.926829268292686
6788,f02/f02-017/f02-017-04.png,f02-017-04.png,1865,124,of one-and-a-half hours (each held half in,42,44.404761904761905
6790,f02/f02-017/f02-017-07.png,f02-017-07.png,1708,159,3. Work and leisure 4. Living arrangements,42,40.66666666666666
6791,f02/f02-017/f02-017-06.png,f02-017-06.png,1892,125,now as follows: 1. Personal adjustment 2. Health,48,39.41666666666666
6792,f02/f02-017/f02-017-02.png,f02-017-02.png,1627,120,to revise the course in the light of,36,45.194444444444436
6793,f02/f02-017/f02-017-03.png,f02-017-03.png,1881,145,experience. Topics for the six weekly meetings,46,40.89130434782609
6794,f02/f02-017/f02-017-01.png,f02-017-01.png,1800,162,"fourth year, and opportunity has been taken",43,41.860465116279066
6795,f02/f02-017/f02-017-00.png,f02-017-00.png,1668,181,"The Rubery, Owen scheme is now in its",37,45.081081081081074
6796,f02/f02-044/f02-044-08.png,f02-044-08.png,1742,136,to the men and their employers that the venture was an,54,32.25925925925926
6797,f02/f02-044/f02-044-09.png,f02-044-09.png,1806,146,experiment from which the organisers hoped to learn as much,59,30.610169491525426
6798,f02/f02-044/f02-044-07.png,f02-044-07.png,1788,123,ded a course on six full Fridays and it was made clear both,59,30.305084745762716
6799,f02/f02-044/f02-044-06.png,f02-044-06.png,1808,157,men was organised. Eleven students from seven firms atten-,58,31.17241379310345
6800,f02/f02-044/f02-044-10.png,f02-044-10.png,649,126,as the participants.,20,32.45
6802,f02/f02-044/f02-044-05.png,f02-044-05.png,1794,131,"tober, 1959, the first experimental day-release course for",58,30.931034482758623
6803,f02/f02-044/f02-044-01.png,f02-044-01.png,1759,150,"of Education for Glasgow, that industrial firms might be ready",62,28.37096774193548
6804,f02/f02-044/f02-044-00.png,f02-044-00.png,1741,159,"In 1959 it was suggested by Mr. T. M. Banks, Assistant Director",63,27.63492063492064
6805,f02/f02-044/f02-044-02.png,f02-044-02.png,1795,137,to let older employees attend day-release courses on preparation,64,28.046875
6806,f02/f02-044/f02-044-03.png,f02-044-03.png,1772,155,"for retirement, their wages paid for the time thus spent. An",60,29.53333333333333
6807,f02/f02-003/f02-003-05.png,f02-003-05.png,1396,82,those seventy years of age or older.,36,38.77777777777778
6809,f02/f02-003/f02-003-00.png,f02-003-00.png,1968,83,"A small panel was formed, not on a formally representative",58,33.93103448275862
6810,f02/f02-003/f02-003-01.png,f02-003-01.png,1888,70,"basis but rather of energetic and concerned individuals,",56,33.714285714285715
6811,f02/f02-003/f02-003-03.png,f02-003-03.png,1813,78,the panel decided to seek further insight into the,50,36.26
6812,f02/f02-003/f02-003-02.png,f02-003-02.png,1732,54,from various levels in the firm. In due course,46,37.65217391304348
6813,f02/f02-033/f02-033-09.png,f02-033-09.png,1983,160,he had made into the problems that beset,40,49.575
6814,f02/f02-033/f02-033-08.png,f02-033-08.png,1884,175,"Hood, a copy of his report on an enquiry",40,47.1
6815,f02/f02-033/f02-033-11.png,f02-033-11.png,941,158,Hugentobler Roger,17,55.352941176470594
6816,f02/f02-033/f02-033-05.png,f02-033-05.png,1793,196,Rolls-Royce Ltd. and a member of the,36,49.805555555555564
6818,f02/f02-033/f02-033-10.png,f02-033-10.png,1938,154,older workers and the effects of retirement,43,45.069767441860456
6819,f02/f02-033/f02-033-06.png,f02-033-06.png,1965,131,"Workers' Educational Association, submitted",43,45.69767441860465
6822,f02/f02-033/f02-033-02.png,f02-033-02.png,1684,134,appropriate sources of information or advice.,45,37.42222222222223
6823,f02/f02-033/f02-033-00.png,f02-033-00.png,1829,154,The latter do not regard themselves as expert,45,40.64444444444445
6824,f02/f02-033/f02-033-01.png,f02-033-01.png,1715,141,"advisers, but are prepared to seek out the",42,40.833333333333336
6826,n01/n01-057/n01-057-01.png,n01-057-01.png,1830,197,movements of the Bentley. It had passed,39,46.92307692307693
6829,n01/n01-057/n01-057-06.png,n01-057-06.png,1893,177,through Florence and Rome and then,34,55.67647058823529
6831,n01/n01-057/n01-057-05.png,n01-057-05.png,1979,142,on the presumption that its route had been,42,47.11904761904761
6832,n01/n01-057/n01-057-04.png,n01-057-04.png,1933,180,previous night. He worked out the distance,42,46.023809523809526
6833,n01/n01-057/n01-057-09.png,n01-057-09.png,315,114,miles.,6,52.5
6834,n01/n01-057/n01-057-08.png,n01-057-08.png,1715,168,It came to just over six hundred,32,53.59375
6835,n01/n01-004/n01-004-03.png,n01-004-03.png,1850,120,she checked back her instructions. It was,41,45.121951219512205
6836,n01/n01-004/n01-004-02.png,n01-004-02.png,1884,162,so much confidence in her. Once again,37,50.918918918918926
6837,n01/n01-004/n01-004-00.png,n01-004-00.png,1887,122,It was a novel experience. Alastair was,39,48.384615384615394
6838,n01/n01-004/n01-004-01.png,n01-004-01.png,1923,168,quite unable to explain why he should feel,42,45.78571428571429
6842,n01/n01-020/n01-020-02.png,n01-020-02.png,1848,161,physical features were distinguishable solely by,48,38.5
6843,n01/n01-020/n01-020-03.png,n01-020-03.png,1892,149,gradations of silvery greyness. Even the snow-,46,41.130434782608695
6845,n01/n01-020/n01-020-00.png,n01-020-00.png,1693,123,For some reason the orderlies had forgotten,43,39.37209302325581
6846,n01/n01-020/n01-020-04.png,n01-020-04.png,1653,133,"capped summit of Mont Blanc, seven miles",40,41.325
6847,n01/n01-020/n01-020-05.png,n01-020-05.png,1849,132,"below, was not recognisable among the host",42,44.023809523809526
6848,n01/n01-020/n01-020-07.png,n01-020-07.png,1694,126,radar glowed. Occasionally minute spots,39,43.43589743589744
6849,n01/n01-020/n01-020-06.png,n01-020-06.png,1851,174,of lower peaks. The screen of the air-to-air,44,42.06818181818182
6850,n01/n01-020/n01-020-08.png,n01-020-08.png,1787,128,"flickered across its surface, but there was",43,41.55813953488372
6851,n01/n01-020/n01-020-09.png,n01-020-09.png,922,139,no permanent image.,19,48.526315789473685
6852,n01/n01-045/n01-045-00.png,n01-045-00.png,1606,118,"Now, as Alastair reduced the thrust, the",40,40.15
6853,n01/n01-045/n01-045-01.png,n01-045-01.png,1537,135,pitch changed as the nose of the aircraft,41,37.487804878048784
6854,n01/n01-045/n01-045-03.png,n01-045-03.png,1713,130,"recorder swung gently through 8.0, 7.0, 6.0",43,39.837209302325576
6855,n01/n01-045/n01-045-02.png,n01-045-02.png,1563,133,dipped slightly. The needle of the speed,40,39.075
6856,n01/n01-045/n01-045-06.png,n01-045-06.png,1585,128,"in on minimum engine power."" Geoffrey",37,42.837837837837846
6857,n01/n01-045/n01-045-07.png,n01-045-07.png,1696,142,smiled. Alastair talked of running in when,42,40.38095238095238
6859,n01/n01-045/n01-045-04.png,n01-045-04.png,1737,137,"before coming to rest at 5.0. ""We're a bit",42,41.357142857142854
6860,n01/n01-045/n01-045-09.png,n01-045-09.png,1217,127,miles from their destination.,29,41.96551724137932
6861,n01/n01-045/n01-045-08.png,n01-045-08.png,1676,128,they were still more than four hundred,38,44.10526315789475
6862,n01/n01-052/n01-052-09.png,n01-052-09.png,2081,129,"Parade to Boscombe Down, slept for six blessed",46,45.23913043478261
6863,n01/n01-052/n01-052-08.png,n01-052-08.png,1891,153,by special helicopter from the Horse Guards,43,43.9767441860465
6865,n01/n01-052/n01-052-11.png,n01-052-11.png,1891,134,of the journey back to the place where every,44,42.97727272727273
6866,n01/n01-052/n01-052-10.png,n01-052-10.png,2127,142,refreshing hours and had now completed two-thirds,49,43.40816326530612
6867,n01/n01-052/n01-052-04.png,n01-052-04.png,1878,150,along which he had motored so desperately little,48,39.125
6868,n01/n01-052/n01-052-12.png,n01-052-12.png,1681,163,indication pointed to Eve being held.,37,45.43243243243244
6869,n01/n01-052/n01-052-06.png,n01-052-06.png,1912,195,"he had flown to England, attended the vital",43,44.465116279069775
6870,n01/n01-052/n01-052-07.png,n01-052-07.png,2030,143,"conference in Bruce Denton's office, been whisked",49,41.42857142857143
6871,n01/n01-052/n01-052-03.png,n01-052-03.png,2075,164,"thought he could recognise the route of N12,",44,47.15909090909091
6872,n01/n01-052/n01-052-02.png,n01-052-02.png,1857,134,He was able to trace the course of the river; he,48,38.6875
6873,n01/n01-052/n01-052-00.png,n01-052-00.png,2141,146,They were nearing Modena. Geoffrey focused the radar scanner,60,35.68333333333333
6874,n01/n01-052/n01-052-01.png,n01-052-01.png,1980,195,"on the bridge over the Po, barely forty miles to port.",54,36.66666666666666
6876,n01/n01-000/n01-000-05.png,n01-000-05.png,1817,120,whom he had never met and on whom after no more,47,38.659574468085104
6877,n01/n01-000/n01-000-07.png,n01-000-07.png,1379,124,prepared to place complete reliance.,36,38.305555555555564
6878,n01/n01-000/n01-000-06.png,n01-000-06.png,1523,135,than a couple of telephone calls he was,39,39.05128205128205
6879,n01/n01-000/n01-000-02.png,n01-000-02.png,1727,117,which must necessarily be subordinated to his,45,38.37777777777778
6880,n01/n01-000/n01-000-03.png,n01-000-03.png,1824,181,career. Now he realised that he was entrusting not only,55,33.163636363636364
6881,n01/n01-000/n01-000-01.png,n01-000-01.png,1667,167,been inclined to regard women as something,42,39.69047619047619
6882,n01/n01-000/n01-000-00.png,n01-000-00.png,1619,96,Alastair was a bachelor. All his life he had,44,36.79545454545455
6883,n01/n01-009/n01-009-08.png,n01-009-08.png,281,171,efficient.,10,28.1
6884,n01/n01-009/n01-009-01.png,n01-009-01.png,1763,169,be waiting for you at the Hotel Roma at six this,48,36.72916666666666
6886,n01/n01-009/n01-009-02.png,n01-009-02.png,1872,194,evening - and I shall look forward to meeting you,49,38.204081632653065
6887,n01/n01-009/n01-009-03.png,n01-009-03.png,1678,147,"both at midnight."" They might have been",39,43.02564102564103
6888,n01/n01-009/n01-009-07.png,n01-009-07.png,1694,185,sounded so charming and appeared to be so,41,41.31707317073171
6889,n01/n01-009/n01-009-06.png,n01-009-06.png,1767,144,uneventful life had he come across a girl who,45,39.266666666666666
6890,n01/n01-009/n01-009-04.png,n01-009-04.png,1639,163,arranging a supper party. Then she rang off.,44,37.25
6891,n01/n01-009/n01-009-05.png,n01-009-05.png,1825,147,Alastair admitted that never in a not altogether,48,38.020833333333336
6892,n01/n01-036/n01-036-05.png,n01-036-05.png,1414,122,was resting could really mean hundreds of knots.,48,29.45833333333333
6893,n01/n01-036/n01-036-04.png,n01-036-04.png,1629,106,the tiny white figure of 8.5 against which the needle,53,30.73584905660377
6894,n01/n01-036/n01-036-03.png,n01-036-03.png,1644,88,at the speed recorder. It seemed almost incredible that,55,29.89090909090909
6895,n01/n01-036/n01-036-02.png,n01-036-02.png,1717,124,on the clearest night limited angular vision. He glanced,56,30.660714285714285
6896,n01/n01-036/n01-036-00.png,n01-036-00.png,1575,103,"He was able to pick out towns, unrecognisable to the",52,30.288461538461537
6897,n01/n01-036/n01-036-01.png,n01-036-01.png,1611,119,"naked eye, obscured by the ground haze which even",49,32.877551020408156
6898,n01/n01-031/n01-031-08.png,n01-031-08.png,1062,128,ground immediately ahead.,25,42.48
6899,n01/n01-031/n01-031-05.png,n01-031-05.png,1530,154,scanner could be adjusted to cover any,38,40.26315789473684
6900,n01/n01-031/n01-031-04.png,n01-031-04.png,1593,137,"left, Milan. The directional angle of the",41,38.85365853658536
6901,n01/n01-031/n01-031-06.png,n01-031-06.png,1758,132,particular area within its range. Geoffrey,42,41.857142857142854
6902,n01/n01-031/n01-031-07.png,n01-031-07.png,1612,120,turned the scale slowly to cover the,36,44.77777777777778
6903,n01/n01-031/n01-031-03.png,n01-031-03.png,1726,130,"Plain of Lombardy; to the right, Turin; to the",46,37.52173913043478
6904,n01/n01-031/n01-031-02.png,n01-031-02.png,1629,121,image and the ground itself. Ahead lay the,42,38.785714285714285
6905,n01/n01-031/n01-031-00.png,n01-031-00.png,1632,130,In the exceptional clarity he was even able to,46,35.47826086956522
6906,n01/n01-031/n01-031-01.png,n01-031-01.png,1684,110,make a direct comparison between the radar,42,40.095238095238095
6907,a01/a01-030x/a01-030x-00.png,a01-030x-00.png,1761,97,Northern Rhodesia is a member of the Fede-,42,41.92857142857143
6908,a01/a01-030x/a01-030x-01.png,a01-030x-01.png,1708,80,ration. Mr. Macleod was not at the week-end,43,39.72093023255814
6909,a01/a01-030x/a01-030x-03.png,a01-030x-03.png,1721,111,"have no knowledge of secret negotiations."" He",45,38.244444444444454
6910,a01/a01-030x/a01-030x-02.png,a01-030x-02.png,1670,112,"meeting. But he told M Ps yesterday: ""I",39,42.82051282051282
6911,a01/a01-030x/a01-030x-06.png,a01-030x-06.png,1751,109,"Labour's Colonial spokesman, said Sir Roy had",45,38.91111111111111
6912,a01/a01-030x/a01-030x-07.png,a01-030x-07.png,1668,106,no right to delay progress in the talks by,42,39.714285714285715
6913,a01/a01-030x/a01-030x-05.png,a01-030x-05.png,1790,104,"the Federal Government. Mr. James Callaghan,",44,40.68181818181818
6914,a01/a01-030x/a01-030x-04.png,a01-030x-04.png,1657,87,said Britain had an obligation to consult,41,40.41463414634146
6915,a01/a01-030x/a01-030x-08.png,a01-030x-08.png,1664,114,refusing to sit round the conference table.,43,38.69767441860465
6916,a01/a01-053u/a01-053u-08.png,a01-053u-08.png,1963,78,has to pass Mr. Weaver's nomination before it,45,43.62222222222222
6917,a01/a01-053u/a01-053u-09.png,a01-053u-09.png,1863,81,can be considered by the full Senate.,37,50.351351351351354
6918,a01/a01-053u/a01-053u-07.png,a01-053u-07.png,1871,80,in his post. Senator Robertson's committee,42,44.547619047619044
6919,a01/a01-053u/a01-053u-06.png,a01-053u-06.png,1911,90,"he would perform ""outstanding service""",38,50.28947368421053
6920,a01/a01-053u/a01-053u-04.png,a01-053u-04.png,2051,94,saying the Federal Bureau of Investigation had,46,44.58695652173913
6921,a01/a01-053u/a01-053u-05.png,a01-053u-05.png,1813,74,reported on Mr. Weaver. He believed,35,51.8
6922,a01/a01-053u/a01-053u-01.png,a01-053u-01.png,1990,86,alleged association with organisations black-,45,44.22222222222222
6923,a01/a01-053u/a01-053u-00.png,a01-053u-00.png,1831,76,He said these concerned Mr. Weaver's,36,50.861111111111114
6924,a01/a01-053u/a01-053u-02.png,a01-053u-02.png,1935,81,listed by the Government. Immediately Mr.,41,47.19512195121951
6925,a01/a01-053u/a01-053u-03.png,a01-053u-03.png,2030,88,Kennedy rushed a letter to Senator Robertson,44,46.13636363636363
6926,a01/a01-117/a01-117-03.png,a01-117-03.png,1492,125,health had fallen from 28.5 to 23.1 per cent.,45,33.15555555555556
6927,a01/a01-117/a01-117-02.png,a01-117-02.png,1552,123,"as a percentage of social service expenditure,",46,33.73913043478261
6928,a01/a01-117/a01-117-00.png,a01-117-00.png,1787,136,"In fact, the Tories made it worse now for the sick and",54,33.092592592592595
6929,a01/a01-117/a01-117-01.png,a01-117-01.png,1700,126,needy than Labour had to make it in 1950. And,45,37.77777777777778
6931,a01/a01-117/a01-117-04.png,a01-117-04.png,1649,162,Then Mr. Brown swung his attack directly to the,47,35.08510638297872
6933,a01/a01-117/a01-117-07.png,a01-117-07.png,1650,159,take ruthless action against the drug making,44,37.5
6934,a01/a01-117/a01-117-09.png,a01-117-09.png,1227,165,per cent. in the last eight years.,34,36.088235294117645
6935,a01/a01-117/a01-117-08.png,a01-117-08.png,1709,148,"industry, whose profits had risen by up to 400",46,37.15217391304348
6936,a01/a01-128/a01-128-08.png,a01-128-08.png,962,126,three years by 20 per cent.,27,35.629629629629626
6937,a01/a01-128/a01-128-07.png,a01-128-07.png,1665,127,service to the Exchequer will have increased over,49,33.97959183673469
6938,a01/a01-128/a01-128-06.png,a01-128-06.png,1635,134,"""even after the proposed changes the net cost of the",52,31.44230769230769
6939,a01/a01-128/a01-128-04.png,a01-128-04.png,1635,139,on which indeed the Government is making progress.,50,32.7
6940,a01/a01-128/a01-128-05.png,a01-128-05.png,1642,125,His basic defence of the Health Service cuts was that,53,30.981132075471695
6941,a01/a01-128/a01-128-01.png,a01-128-01.png,1645,145,a full minute - and even his bitterest opponents,48,34.270833333333336
6942,a01/a01-128/a01-128-00.png,a01-128-00.png,1695,123,When Mr. Brown sat down Labour M Ps cheered for,47,36.06382978723404
6943,a01/a01-128/a01-128-02.png,a01-128-02.png,1757,147,on defence joined in. Mr. Powell devoted half his speech,56,31.375
6944,a01/a01-128/a01-128-03.png,a01-128-03.png,1843,147,"to giving details of plans for improving the hospital service,",62,29.725806451612907
6945,a01/a01-102u/a01-102u-01.png,a01-102u-01.png,1898,94,"healing the sick, my considered opinion is that",47,40.38297872340426
6946,a01/a01-102u/a01-102u-00.png,a01-102u-00.png,1617,82,"""After a lifetime of helping others and",39,41.46153846153846
6947,a01/a01-102u/a01-102u-02.png,a01-102u-02.png,1772,89,anybody supporting the increased charges is a,45,39.37777777777778
6948,a01/a01-102u/a01-102u-03.png,a01-102u-03.png,1807,102,"wicked, old -."" Mr. Brown went on: ""We",38,47.55263157894736
6949,a01/a01-102u/a01-102u-07.png,a01-102u-07.png,1867,86,have descended from the real problems to,40,46.675
6950,a01/a01-102u/a01-102u-06.png,a01-102u-06.png,1894,83,"it, but it has got a quantity surveyor. We",42,45.0952380952381
6952,a01/a01-102u/a01-102u-05.png,a01-102u-05.png,1876,87,needs an imaginative architect to improve,41,45.75609756097561
6953,a01/a01-102u/a01-102u-08.png,a01-102u-08.png,1634,99,fiddling about with bills of cost.,34,48.058823529411775
6954,a01/a01-096u/a01-096u-06.png,a01-096u-06.png,1810,65,Conservative. I am horrified and amazed,39,46.4102564102564
6955,a01/a01-096u/a01-096u-07.png,a01-096u-07.png,1818,97,by my party's proposal to prostitute the,40,45.45
6956,a01/a01-096u/a01-096u-05.png,a01-096u-05.png,1709,73,"as a panel doctor. ""I am a lifelong",35,48.828571428571436
6957,a01/a01-096u/a01-096u-10.png,a01-096u-10.png,319,54,people.,7,45.57142857142857
6958,a01/a01-096u/a01-096u-04.png,a01-096u-04.png,1928,90,"has practised medicine for 43 years, chiefly",44,43.81818181818182
6959,a01/a01-096u/a01-096u-00.png,a01-096u-00.png,1795,90,"The Press, many doctors and public were",39,46.02564102564103
6960,a01/a01-096u/a01-096u-01.png,a01-096u-01.png,1838,95,denouncing the proposals. He quoted from,40,45.95
6961,a01/a01-096u/a01-096u-03.png,a01-096u-03.png,1876,91,"""My background is a doctor of 68, who",37,50.7027027027027
6962,a01/a01-096u/a01-096u-02.png,a01-096u-02.png,1871,66,this letter which Mr. Gaitskell had received:,45,41.57777777777777
6963,a01/a01-096u/a01-096u-09.png,a01-096u-09.png,1782,67,to render that service a hardship to poor,41,43.463414634146346
6964,a01/a01-096u/a01-096u-08.png,a01-096u-08.png,1886,66,whole principle of the State service and,40,47.15
6965,a01/a01-113u/a01-113u-10.png,a01-113u-10.png,1228,66,strain of the Korean war.,25,49.12
6966,a01/a01-113u/a01-113u-04.png,a01-113u-04.png,2115,82,wretched - but it would not be too comfortable,46,45.97826086956522
6967,a01/a01-113u/a01-113u-05.png,a01-113u-05.png,1889,95,nor too easy to get. Answering jeers that,41,46.073170731707314
6968,a01/a01-113u/a01-113u-07.png,a01-113u-07.png,1950,92,"on health spending and started charges, Mr.",43,45.34883720930232
6969,a01/a01-113u/a01-113u-06.png,a01-113u-06.png,1873,89,it was Labour which first put a ceiling,39,48.02564102564103
6970,a01/a01-113u/a01-113u-02.png,a01-113u-02.png,1939,83,different from that of Labour. They would,41,47.29268292682927
6971,a01/a01-113u/a01-113u-03.png,a01-113u-03.png,2134,86,provide an ambulance service for the absolutely,47,45.40425531914894
6972,a01/a01-113u/a01-113u-01.png,a01-113u-01.png,1834,82,services was wholly different - fundamentally,45,40.755555555555546
6973,a01/a01-113u/a01-113u-00.png,a01-113u-00.png,1937,68,He told them that their conception of social,44,44.02272727272727
6974,a01/a01-113u/a01-113u-08.png,a01-113u-08.png,2066,73,Brown reminded the hostile Government benches,45,45.911111111111104
6975,a01/a01-113u/a01-113u-09.png,a01-113u-09.png,2093,72,that was done in 1950 because of the financial,46,45.5
6976,a01/a01-007/a01-007-06.png,a01-007-06.png,1721,129,Parties of Northern Rhodesia have agreed to,43,40.02325581395349
6977,a01/a01-007/a01-007-07.png,a01-007-07.png,1662,135,get together to face the challenge from Sir,43,38.65116279069768
6978,a01/a01-007/a01-007-05.png,a01-007-05.png,1723,90,members. THE two rival African Nationalist,42,41.02380952380953
6979,a01/a01-007/a01-007-04.png,a01-007-04.png,1717,133,Labour has to have an adequate number of,40,42.925
6980,a01/a01-007/a01-007-00.png,a01-007-00.png,1494,97,"Since 1958, 13 Labour life Peers and",36,41.5
6981,a01/a01-007/a01-007-01.png,a01-007-01.png,1526,85,Peeresses have been created. Most Labour,40,38.15
6983,a01/a01-007/a01-007-02.png,a01-007-02.png,1697,106,sentiment would # still favour the abolition,44,38.56818181818182
6984,a01/a01-007/a01-007-08.png,a01-007-08.png,1339,122,"Roy Welensky, the Federal Premier.",34,39.382352941176464
6985,a01/a01-038/a01-038-08.png,a01-038-08.png,1899,133,quers last week-end. They said they,35,54.25714285714286
6986,a01/a01-038/a01-038-09.png,a01-038-09.png,1974,143,"regarded with ""growing anger"" the ""gross",40,49.35
6987,a01/a01-038/a01-038-02.png,a01-038-02.png,1739,137,because Sir Roy had found messages,34,51.147058823529406
6988,a01/a01-038/a01-038-03.png,a01-038-03.png,1984,155,"sent from the Government were ""unsatisfac-",42,47.23809523809525
6989,a01/a01-038/a01-038-01.png,a01-038-01.png,1835,140,parties had refused to attend the talks,39,47.051282051282044
6990,a01/a01-038/a01-038-00.png,a01-038-00.png,1822,117,Mr. Macleod thought the two Rhodesian,37,49.24324324324325
6991,a01/a01-038/a01-038-04.png,a01-038-04.png,2040,152,"tory."" African delegates to the talks yester-",45,45.33333333333334
6992,a01/a01-038/a01-038-10.png,a01-038-10.png,1872,135,"and unconstitutional"" interference by",37,50.594594594594604
6993,a01/a01-038/a01-038-11.png,a01-038-11.png,1931,163,Sir Roy's Federal Government in the,35,55.171428571428564
6994,a01/a01-038/a01-038-05.png,a01-038-05.png,2014,169,day called on Mr. Macmillan to cease his,40,50.35
6995,a01/a01-038/a01-038-07.png,a01-038-07.png,1937,115,Mr. Julius Greenfield. He was at Che-,37,52.351351351351354
6996,a01/a01-038/a01-038-06.png,a01-038-06.png,1988,155,"negotiations with Sir Roy's representative,",43,46.23255813953488
6997,a01/a01-038/a01-038-12.png,a01-038-12.png,307,77,talks.,6,51.16666666666666
6999,a01/a01-053/a01-053-08.png,a01-053-08.png,1630,188,committee has to pass Mr. Weaver's,34,47.941176470588225
