Path,Line_ID,Im_Width,Im_Height,Text,Char_Num,Avg_CW,M_Im_Width,M_Avg_CW
f02/f02-000/f02-000-08.png,f02-000-08.png,1064,103,five just fifty years of age.,29,36.689655172413794,1322,45.58620689655172
f02/f02-038/f02-038-05.png,f02-038-05.png,1663,126,desire on the part of all concerned for,39,42.64102564102564,1689,43.30769230769231
f02/f02-038/f02-038-04.png,f02-038-04.png,1755,132,or already in retirement but also a strong,42,41.785714285714285,1701,40.5
f02/f02-038/f02-038-10.png,f02-038-10.png,1381,88,for those who are retired.,26,53.11538461538461,2008,77.23076923076923
f02/f02-038/f02-038-06.png,f02-038-06.png,1705,176,concerted action towards preparing men,38,44.86842105263158,1240,32.63157894736842
f02/f02-038/f02-038-07.png,f02-038-07.png,1659,104,and women for life in retirement and more,41,40.46341463414634,2041,49.78048780487805
f02/f02-038/f02-038-03.png,f02-038-03.png,1724,138,of the problems of men and women nearing,40,43.1,1599,39.975
f02/f02-038/f02-038-02.png,f02-038-02.png,1693,168,reflected not only an increasing awareness,42,40.30952380952381,1289,30.69047619047619
f02/f02-038/f02-038-00.png,f02-038-00.png,1673,145,The large attendance and atmosphere of,38,44.026315789473685,1476,38.8421052631579
f02/f02-038/f02-038-01.png,f02-038-01.png,1763,131,"this Conference, held in October, 1957,",39,45.205128205128204,1722,44.15384615384615
f02/f02-038/f02-038-09.png,f02-038-09.png,1730,105,"crafts, hobbies and leisure-time interests",42,41.19047619047619,2108,50.19047619047619
f02/f02-038/f02-038-08.png,f02-038-08.png,1702,124,adequate provision of facilities for,36,47.27777777777778,1756,48.77777777777778
f02/f02-030/f02-030-02.png,f02-030-02.png,1672,95,"the first of these is due in 1963. Meanwhile, each",50,33.44,2252,45.04
f02/f02-030/f02-030-03.png,f02-030-03.png,1785,102,'graduate' is encouraged to seek help and advice in,51,35.0,2240,43.92156862745098
f02/f02-030/f02-030-01.png,f02-030-01.png,1692,108,fresher courses at the ages of fifty-five and sixty:,52,32.53846153846154,2005,38.55769230769231
f02/f02-030/f02-030-00.png,f02-030-00.png,1754,91,The original scheme was planned to provide short re-,52,33.73076923076923,2467,47.44230769230769
f02/f02-030/f02-030-04.png,f02-030-04.png,1778,122,"working out his ideas, either through the company's",51,34.86274509803921,1865,36.568627450980394
f02/f02-030/f02-030-05.png,f02-030-05.png,1593,104,personnel department or by an approach to,41,38.853658536585364,1960,47.80487804878049
f02/f02-030/f02-030-06.png,f02-030-06.png,1778,96,members of the panel responsible for the scheme.,48,37.041666666666664,2370,49.375
f02/f02-020/f02-020-07.png,f02-020-07.png,329,96,taken part.,11,29.90909090909091,438,39.81818181818182
f02/f02-020/f02-020-06.png,f02-020-06.png,1747,110,"since the scheme started, 125 (37.2 per cent) have",50,34.94,2032,40.64
f02/f02-020/f02-020-04.png,f02-020-04.png,1933,97,discussions are arranged for the wives in addition to the,57,33.91228070175438,2550,44.73684210526316
f02/f02-020/f02-020-05.png,f02-020-05.png,1914,134,plenary sessions. Of the men reaching fifty years of age,56,34.17857142857143,1828,32.642857142857146
f02/f02-020/f02-020-01.png,f02-020-01.png,1803,91,which takes place at company expense in a country or,52,34.67307692307692,2536,48.76923076923077
f02/f02-020/f02-020-00.png,f02-020-00.png,1686,113,"The weekend conference for the men and their wives,",51,33.05882352941177,1909,37.431372549019606
f02/f02-020/f02-020-02.png,f02-020-02.png,1896,82,"resort hotel, includes an address on 'The Woman's Point",55,34.472727272727276,2959,53.8
f02/f02-020/f02-020-03.png,f02-020-03.png,1917,110,of View' and one on 'Making the Most of Health'. Separate,57,33.63157894736842,2230,39.12280701754386
f02/f02-017/f02-017-08.png,f02-017-08.png,1801,149,5. Financial planning 6. Final discussion,41,43.926829268292686,1547,37.73170731707317
f02/f02-017/f02-017-04.png,f02-017-04.png,1865,124,of one-and-a-half hours (each held half in,42,44.404761904761905,1925,45.833333333333336
f02/f02-017/f02-017-05.png,f02-017-05.png,1723,140,"company time, half in the man's time) are",41,42.02439024390244,1575,38.41463414634146
f02/f02-017/f02-017-07.png,f02-017-07.png,1708,159,3. Work and leisure 4. Living arrangements,42,40.666666666666664,1374,32.714285714285715
f02/f02-017/f02-017-06.png,f02-017-06.png,1892,125,now as follows: 1. Personal adjustment 2. Health,48,39.416666666666664,1937,40.354166666666664
f02/f02-017/f02-017-02.png,f02-017-02.png,1627,120,to revise the course in the light of,36,45.19444444444444,1735,48.19444444444444
f02/f02-017/f02-017-03.png,f02-017-03.png,1881,145,experience. Topics for the six weekly meetings,46,40.891304347826086,1660,36.08695652173913
f02/f02-017/f02-017-01.png,f02-017-01.png,1800,162,"fourth year, and opportunity has been taken",43,41.86046511627907,1422,33.06976744186046
f02/f02-017/f02-017-00.png,f02-017-00.png,1668,181,"The Rubery, Owen scheme is now in its",37,45.08108108108108,1179,31.864864864864863
f02/f02-044/f02-044-08.png,f02-044-08.png,1742,136,to the men and their employers that the venture was an,54,32.25925925925926,1639,30.35185185185185
f02/f02-044/f02-044-09.png,f02-044-09.png,1806,146,experiment from which the organisers hoped to learn as much,59,30.610169491525422,1583,26.83050847457627
f02/f02-044/f02-044-07.png,f02-044-07.png,1788,123,ded a course on six full Fridays and it was made clear both,59,30.305084745762713,1860,31.52542372881356
f02/f02-044/f02-044-06.png,f02-044-06.png,1808,157,men was organised. Eleven students from seven firms atten-,58,31.17241379310345,1474,25.413793103448278
f02/f02-044/f02-044-10.png,f02-044-10.png,649,126,as the participants.,20,32.45,659,32.95
f02/f02-044/f02-044-04.png,f02-044-04.png,1800,146,approach was made to about twenty large firms and in Oc-,56,32.142857142857146,1578,28.178571428571427
f02/f02-044/f02-044-05.png,f02-044-05.png,1794,131,"tober, 1959, the first experimental day-release course for",58,30.93103448275862,1752,30.20689655172414
f02/f02-044/f02-044-01.png,f02-044-01.png,1759,150,"of Education for Glasgow, that industrial firms might be ready",62,28.370967741935484,1501,24.20967741935484
f02/f02-044/f02-044-00.png,f02-044-00.png,1741,159,"In 1959 it was suggested by Mr. T. M. Banks, Assistant Director",63,27.634920634920636,1401,22.238095238095237
f02/f02-044/f02-044-02.png,f02-044-02.png,1795,137,to let older employees attend day-release courses on preparation,64,28.046875,1677,26.203125
f02/f02-044/f02-044-03.png,f02-044-03.png,1772,155,"for retirement, their wages paid for the time thus spent. An",60,29.533333333333335,1463,24.383333333333333
f02/f02-003/f02-003-05.png,f02-003-05.png,1396,82,those seventy years of age or older.,36,38.77777777777778,2179,60.52777777777778
f02/f02-003/f02-003-04.png,f02-003-04.png,1886,84,"problems faced by older workers, and approached",47,40.12765957446808,2873,61.12765957446808
f02/f02-003/f02-003-00.png,f02-003-00.png,1968,83,"A small panel was formed, not on a formally representative",58,33.93103448275862,3034,52.310344827586206
f02/f02-003/f02-003-01.png,f02-003-01.png,1888,70,"basis but rather of energetic and concerned individuals,",56,33.714285714285715,3452,61.642857142857146
f02/f02-003/f02-003-03.png,f02-003-03.png,1813,78,the panel decided to seek further insight into the,50,36.26,2975,59.5
f02/f02-003/f02-003-02.png,f02-003-02.png,1732,54,from various levels in the firm. In due course,46,37.65217391304348,4105,89.23913043478261
f02/f02-033/f02-033-09.png,f02-033-09.png,1983,160,he had made into the problems that beset,40,49.575,1586,39.65
f02/f02-033/f02-033-08.png,f02-033-08.png,1884,175,"Hood, a copy of his report on an enquiry",40,47.1,1378,34.45
f02/f02-033/f02-033-11.png,f02-033-11.png,941,158,Hugentobler Roger,17,55.35294117647059,762,44.8235294117647
f02/f02-033/f02-033-05.png,f02-033-05.png,1793,196,Rolls-Royce Ltd. and a member of the,36,49.80555555555556,1170,32.5
f02/f02-033/f02-033-04.png,f02-033-04.png,1631,206,an Employee Relations Officer of,32,50.96875,1013,31.65625
f02/f02-033/f02-033-10.png,f02-033-10.png,1938,154,older workers and the effects of retirement,43,45.06976744186046,1610,37.44186046511628
f02/f02-033/f02-033-06.png,f02-033-06.png,1965,131,"Workers' Educational Association, submitted",43,45.69767441860465,1920,44.651162790697676
f02/f02-033/f02-033-07.png,f02-033-07.png,1921,212,"to the Lord Provost of Glasgow, Dr. Andrew",42,45.73809523809524,1159,27.595238095238095
f02/f02-033/f02-033-03.png,f02-033-03.png,1904,214,"Towards the end of 1956, Mr. Daniel Grant,",42,45.333333333333336,1138,27.095238095238095
f02/f02-033/f02-033-02.png,f02-033-02.png,1684,134,appropriate sources of information or advice.,45,37.422222222222224,1608,35.733333333333334
f02/f02-033/f02-033-00.png,f02-033-00.png,1829,154,The latter do not regard themselves as expert,45,40.644444444444446,1520,33.77777777777778
f02/f02-033/f02-033-01.png,f02-033-01.png,1715,141,"advisers, but are prepared to seek out the",42,40.833333333333336,1556,37.04761904761905
n01/n01-057/n01-057-00.png,n01-057-00.png,1698,181,Geoffrey set himself to consider the,36,47.166666666666664,1200,33.333333333333336
n01/n01-057/n01-057-01.png,n01-057-01.png,1830,197,movements of the Bentley. It had passed,39,46.92307692307692,1189,30.487179487179485
n01/n01-057/n01-057-03.png,n01-057-03.png,1750,202,Tartaro at a few minutes past ten on the,40,43.75,1108,27.7
n01/n01-057/n01-057-02.png,n01-057-02.png,1688,219,him at the temporary bridge over the,36,46.888888888888886,986,27.38888888888889
n01/n01-057/n01-057-06.png,n01-057-06.png,1893,177,through Florence and Rome and then,34,55.6764705882353,1368,40.23529411764706
n01/n01-057/n01-057-07.png,n01-057-07.png,1785,212,across Italy via Foggia to Barletta.,36,49.583333333333336,1077,29.916666666666668
n01/n01-057/n01-057-05.png,n01-057-05.png,1979,142,on the presumption that its route had been,42,47.11904761904762,1783,42.45238095238095
n01/n01-057/n01-057-04.png,n01-057-04.png,1933,180,previous night. He worked out the distance,42,46.023809523809526,1374,32.714285714285715
n01/n01-057/n01-057-09.png,n01-057-09.png,315,114,miles.,6,52.5,353,58.833333333333336
n01/n01-057/n01-057-08.png,n01-057-08.png,1715,168,It came to just over six hundred,32,53.59375,1306,40.8125
n01/n01-004/n01-004-03.png,n01-004-03.png,1850,120,she checked back her instructions. It was,41,45.1219512195122,1973,48.1219512195122
n01/n01-004/n01-004-02.png,n01-004-02.png,1884,162,so much confidence in her. Once again,37,50.91891891891892,1488,40.21621621621622
n01/n01-004/n01-004-00.png,n01-004-00.png,1887,122,It was a novel experience. Alastair was,39,48.38461538461539,1979,50.743589743589745
n01/n01-004/n01-004-01.png,n01-004-01.png,1923,168,quite unable to explain why he should feel,42,45.785714285714285,1465,34.88095238095238
n01/n01-004/n01-004-05.png,n01-004-05.png,1790,220,faith which he was placing in her and,37,48.37837837837838,1041,28.135135135135137
n01/n01-004/n01-004-04.png,n01-004-04.png,1916,201,obvious that she did not fail to appreciate the,47,40.765957446808514,1220,25.95744680851064
n01/n01-004/n01-004-06.png,n01-004-06.png,1835,132,was prepared to accept the responsibility.,42,43.69047619047619,1779,42.357142857142854
n01/n01-020/n01-020-02.png,n01-020-02.png,1848,161,physical features were distinguishable solely by,48,38.5,1469,30.604166666666668
n01/n01-020/n01-020-03.png,n01-020-03.png,1892,149,gradations of silvery greyness. Even the snow-,46,41.130434782608695,1625,35.32608695652174
n01/n01-020/n01-020-01.png,n01-020-01.png,1760,173,to switch on the lights; there was no colour -,46,38.26086956521739,1302,28.304347826086957
n01/n01-020/n01-020-00.png,n01-020-00.png,1693,123,For some reason the orderlies had forgotten,43,39.372093023255815,1761,40.95348837209303
n01/n01-020/n01-020-04.png,n01-020-04.png,1653,133,"capped summit of Mont Blanc, seven miles",40,41.325,1590,39.75
n01/n01-020/n01-020-05.png,n01-020-05.png,1849,132,"below, was not recognisable among the host",42,44.023809523809526,1792,42.666666666666664
n01/n01-020/n01-020-07.png,n01-020-07.png,1694,126,radar glowed. Occasionally minute spots,39,43.43589743589744,1720,44.1025641025641
n01/n01-020/n01-020-06.png,n01-020-06.png,1851,174,of lower peaks. The screen of the air-to-air,44,42.06818181818182,1361,30.931818181818183
n01/n01-020/n01-020-08.png,n01-020-08.png,1787,128,"flickered across its surface, but there was",43,41.55813953488372,1787,41.55813953488372
n01/n01-020/n01-020-09.png,n01-020-09.png,922,139,no permanent image.,19,48.526315789473685,849,44.68421052631579
n01/n01-045/n01-045-00.png,n01-045-00.png,1606,118,"Now, as Alastair reduced the thrust, the",40,40.15,1742,43.55
n01/n01-045/n01-045-01.png,n01-045-01.png,1537,135,pitch changed as the nose of the aircraft,41,37.48780487804878,1457,35.53658536585366
n01/n01-045/n01-045-03.png,n01-045-03.png,1713,130,"recorder swung gently through 8.0, 7.0, 6.0",43,39.83720930232558,1686,39.2093023255814
n01/n01-045/n01-045-02.png,n01-045-02.png,1563,133,dipped slightly. The needle of the speed,40,39.075,1504,37.6
n01/n01-045/n01-045-06.png,n01-045-06.png,1585,128,"in on minimum engine power."" Geoffrey",37,42.83783783783784,1585,42.83783783783784
n01/n01-045/n01-045-07.png,n01-045-07.png,1696,142,smiled. Alastair talked of running in when,42,40.38095238095238,1528,36.38095238095238
n01/n01-045/n01-045-05.png,n01-045-05.png,1694,125,"ahead of time,"" said Alastair. ""We'll run",41,41.31707317073171,1734,42.292682926829265
n01/n01-045/n01-045-04.png,n01-045-04.png,1737,137,"before coming to rest at 5.0. ""We're a bit",42,41.357142857142854,1622,38.61904761904762
n01/n01-045/n01-045-09.png,n01-045-09.png,1217,127,miles from their destination.,29,41.96551724137931,1226,42.275862068965516
n01/n01-045/n01-045-08.png,n01-045-08.png,1676,128,they were still more than four hundred,38,44.10526315789474,1676,44.10526315789474
n01/n01-052/n01-052-09.png,n01-052-09.png,2081,129,"Parade to Boscombe Down, slept for six blessed",46,45.23913043478261,2064,44.869565217391305
n01/n01-052/n01-052-08.png,n01-052-08.png,1891,153,by special helicopter from the Horse Guards,43,43.97674418604651,1582,36.7906976744186
n01/n01-052/n01-052-05.png,n01-052-05.png,2007,145,more than twenty-four hours earlier. Since then,47,42.702127659574465,1771,37.680851063829785
n01/n01-052/n01-052-11.png,n01-052-11.png,1891,134,of the journey back to the place where every,44,42.97727272727273,1806,41.04545454545455
n01/n01-052/n01-052-10.png,n01-052-10.png,2127,142,refreshing hours and had now completed two-thirds,49,43.40816326530612,1917,39.12244897959184
n01/n01-052/n01-052-04.png,n01-052-04.png,1878,150,along which he had motored so desperately little,48,39.125,1602,33.375
n01/n01-052/n01-052-12.png,n01-052-12.png,1681,163,indication pointed to Eve being held.,37,45.432432432432435,1320,35.67567567567568
n01/n01-052/n01-052-06.png,n01-052-06.png,1912,195,"he had flown to England, attended the vital",43,44.46511627906977,1255,29.186046511627907
n01/n01-052/n01-052-07.png,n01-052-07.png,2030,143,"conference in Bruce Denton's office, been whisked",49,41.42857142857143,1817,37.08163265306123
n01/n01-052/n01-052-03.png,n01-052-03.png,2075,164,"thought he could recognise the route of N12,",44,47.15909090909091,1619,36.79545454545455
n01/n01-052/n01-052-02.png,n01-052-02.png,1857,134,He was able to trace the course of the river; he,48,38.6875,1773,36.9375
n01/n01-052/n01-052-00.png,n01-052-00.png,2141,146,They were nearing Modena. Geoffrey focused the radar scanner,60,35.68333333333333,1877,31.283333333333335
n01/n01-052/n01-052-01.png,n01-052-01.png,1980,195,"on the bridge over the Po, barely forty miles to port.",54,36.666666666666664,1299,24.055555555555557
n01/n01-000/n01-000-04.png,n01-000-04.png,1770,152,"his own life, but Geoffrey's as well, to a strange girl",55,32.18181818181818,1490,27.09090909090909
n01/n01-000/n01-000-05.png,n01-000-05.png,1817,120,whom he had never met and on whom after no more,47,38.659574468085104,1938,41.234042553191486
n01/n01-000/n01-000-07.png,n01-000-07.png,1379,124,prepared to place complete reliance.,36,38.30555555555556,1423,39.52777777777778
n01/n01-000/n01-000-06.png,n01-000-06.png,1523,135,than a couple of telephone calls he was,39,39.05128205128205,1444,37.02564102564103
n01/n01-000/n01-000-02.png,n01-000-02.png,1727,117,which must necessarily be subordinated to his,45,38.37777777777778,1889,41.977777777777774
n01/n01-000/n01-000-03.png,n01-000-03.png,1824,181,career. Now he realised that he was entrusting not only,55,33.163636363636364,1289,23.436363636363637
n01/n01-000/n01-000-01.png,n01-000-01.png,1667,167,been inclined to regard women as something,42,39.69047619047619,1277,30.404761904761905
n01/n01-000/n01-000-00.png,n01-000-00.png,1619,96,Alastair was a bachelor. All his life he had,44,36.79545454545455,2158,49.04545454545455
n01/n01-009/n01-009-08.png,n01-009-08.png,281,171,efficient.,10,28.1,210,21.0
n01/n01-009/n01-009-01.png,n01-009-01.png,1763,169,be waiting for you at the Hotel Roma at six this,48,36.729166666666664,1335,27.8125
n01/n01-009/n01-009-00.png,n01-009-00.png,1785,223,"""Good luck, Air Marshal,"" she said gently. ""I'll",48,37.1875,1024,21.333333333333332
n01/n01-009/n01-009-02.png,n01-009-02.png,1872,194,evening - and I shall look forward to meeting you,49,38.204081632653065,1235,25.20408163265306
n01/n01-009/n01-009-03.png,n01-009-03.png,1678,147,"both at midnight."" They might have been",39,43.02564102564103,1461,37.46153846153846
n01/n01-009/n01-009-07.png,n01-009-07.png,1694,185,sounded so charming and appeared to be so,41,41.31707317073171,1172,28.585365853658537
n01/n01-009/n01-009-06.png,n01-009-06.png,1767,144,uneventful life had he come across a girl who,45,39.266666666666666,1570,34.888888888888886
n01/n01-009/n01-009-04.png,n01-009-04.png,1639,163,arranging a supper party. Then she rang off.,44,37.25,1287,29.25
n01/n01-009/n01-009-05.png,n01-009-05.png,1825,147,Alastair admitted that never in a not altogether,48,38.020833333333336,1589,33.104166666666664
n01/n01-036/n01-036-05.png,n01-036-05.png,1414,122,was resting could really mean hundreds of knots.,48,29.458333333333332,1483,30.895833333333332
n01/n01-036/n01-036-04.png,n01-036-04.png,1629,106,the tiny white figure of 8.5 against which the needle,53,30.735849056603772,1967,37.113207547169814
n01/n01-036/n01-036-03.png,n01-036-03.png,1644,88,at the speed recorder. It seemed almost incredible that,55,29.89090909090909,2391,43.472727272727276
n01/n01-036/n01-036-02.png,n01-036-02.png,1717,124,on the clearest night limited angular vision. He glanced,56,30.660714285714285,1772,31.642857142857142
n01/n01-036/n01-036-00.png,n01-036-00.png,1575,103,"He was able to pick out towns, unrecognisable to the",52,30.28846153846154,1957,37.63461538461539
n01/n01-036/n01-036-01.png,n01-036-01.png,1611,119,"naked eye, obscured by the ground haze which even",49,32.87755102040816,1732,35.3469387755102
n01/n01-031/n01-031-08.png,n01-031-08.png,1062,128,ground immediately ahead.,25,42.48,1062,42.48
n01/n01-031/n01-031-05.png,n01-031-05.png,1530,154,scanner could be adjusted to cover any,38,40.26315789473684,1271,33.44736842105263
n01/n01-031/n01-031-04.png,n01-031-04.png,1593,137,"left, Milan. The directional angle of the",41,38.853658536585364,1488,36.292682926829265
n01/n01-031/n01-031-06.png,n01-031-06.png,1758,132,particular area within its range. Geoffrey,42,41.857142857142854,1704,40.57142857142857
n01/n01-031/n01-031-07.png,n01-031-07.png,1612,120,turned the scale slowly to cover the,36,44.77777777777778,1719,47.75
n01/n01-031/n01-031-03.png,n01-031-03.png,1726,130,"Plain of Lombardy; to the right, Turin; to the",46,37.52173913043478,1699,36.93478260869565
n01/n01-031/n01-031-02.png,n01-031-02.png,1629,121,image and the ground itself. Ahead lay the,42,38.785714285714285,1723,41.023809523809526
n01/n01-031/n01-031-00.png,n01-031-00.png,1632,130,In the exceptional clarity he was even able to,46,35.47826086956522,1606,34.91304347826087
n01/n01-031/n01-031-01.png,n01-031-01.png,1684,110,make a direct comparison between the radar,42,40.095238095238095,1959,46.642857142857146
a01/a01-030x/a01-030x-00.png,a01-030x-00.png,1761,97,Northern Rhodesia is a member of the Fede-,42,41.92857142857143,2323,55.30952380952381
a01/a01-030x/a01-030x-01.png,a01-030x-01.png,1708,80,ration. Mr. Macleod was not at the week-end,43,39.72093023255814,2732,63.53488372093023
a01/a01-030x/a01-030x-03.png,a01-030x-03.png,1721,111,"have no knowledge of secret negotiations."" He",45,38.24444444444445,1984,44.08888888888889
a01/a01-030x/a01-030x-02.png,a01-030x-02.png,1670,112,"meeting. But he told M Ps yesterday: ""I",39,42.82051282051282,1908,48.92307692307692
a01/a01-030x/a01-030x-06.png,a01-030x-06.png,1751,109,"Labour's Colonial spokesman, said Sir Roy had",45,38.91111111111111,2056,45.68888888888889
a01/a01-030x/a01-030x-07.png,a01-030x-07.png,1668,106,no right to delay progress in the talks by,42,39.714285714285715,2014,47.95238095238095
a01/a01-030x/a01-030x-05.png,a01-030x-05.png,1790,104,"the Federal Government. Mr. James Callaghan,",44,40.68181818181818,2203,50.06818181818182
a01/a01-030x/a01-030x-04.png,a01-030x-04.png,1657,87,said Britain had an obligation to consult,41,40.41463414634146,2437,59.4390243902439
a01/a01-030x/a01-030x-08.png,a01-030x-08.png,1664,114,refusing to sit round the conference table.,43,38.69767441860465,1868,43.44186046511628
a01/a01-053u/a01-053u-08.png,a01-053u-08.png,1963,78,has to pass Mr. Weaver's nomination before it,45,43.62222222222222,3221,71.57777777777778
a01/a01-053u/a01-053u-09.png,a01-053u-09.png,1863,81,can be considered by the full Senate.,37,50.351351351351354,2944,79.56756756756756
a01/a01-053u/a01-053u-07.png,a01-053u-07.png,1871,80,in his post. Senator Robertson's committee,42,44.54761904761905,2993,71.26190476190476
a01/a01-053u/a01-053u-06.png,a01-053u-06.png,1911,90,"he would perform ""outstanding service""",38,50.28947368421053,2717,71.5
a01/a01-053u/a01-053u-04.png,a01-053u-04.png,2051,94,saying the Federal Bureau of Investigation had,46,44.58695652173913,2792,60.69565217391305
a01/a01-053u/a01-053u-05.png,a01-053u-05.png,1813,74,reported on Mr. Weaver. He believed,35,51.8,3136,89.6
a01/a01-053u/a01-053u-01.png,a01-053u-01.png,1990,86,alleged association with organisations black-,45,44.22222222222222,2961,65.8
a01/a01-053u/a01-053u-00.png,a01-053u-00.png,1831,76,He said these concerned Mr. Weaver's,36,50.861111111111114,3083,85.63888888888889
a01/a01-053u/a01-053u-02.png,a01-053u-02.png,1935,81,listed by the Government. Immediately Mr.,41,47.19512195121951,3057,74.5609756097561
a01/a01-053u/a01-053u-03.png,a01-053u-03.png,2030,88,Kennedy rushed a letter to Senator Robertson,44,46.13636363636363,2952,67.0909090909091
a01/a01-117/a01-117-03.png,a01-117-03.png,1492,125,health had fallen from 28.5 to 23.1 per cent.,45,33.15555555555556,1527,33.93333333333333
a01/a01-117/a01-117-02.png,a01-117-02.png,1552,123,"as a percentage of social service expenditure,",46,33.73913043478261,1615,35.108695652173914
a01/a01-117/a01-117-00.png,a01-117-00.png,1787,136,"In fact, the Tories made it worse now for the sick and",54,33.092592592592595,1681,31.12962962962963
a01/a01-117/a01-117-01.png,a01-117-01.png,1700,126,needy than Labour had to make it in 1950. And,45,37.77777777777778,1726,38.355555555555554
a01/a01-117/a01-117-05.png,a01-117-05.png,1662,138,unsmiling Mr. Powell. He demanded that instead,46,36.130434782608695,1541,33.5
a01/a01-117/a01-117-04.png,a01-117-04.png,1649,162,Then Mr. Brown swung his attack directly to the,47,35.08510638297872,1302,27.70212765957447
a01/a01-117/a01-117-06.png,a01-117-06.png,1668,135,of taking it out of the patients Mr. Powell should,50,33.36,1581,31.62
a01/a01-117/a01-117-07.png,a01-117-07.png,1650,159,take ruthless action against the drug making,44,37.5,1328,30.181818181818183
a01/a01-117/a01-117-09.png,a01-117-09.png,1227,165,per cent. in the last eight years.,34,36.088235294117645,951,27.970588235294116
a01/a01-117/a01-117-08.png,a01-117-08.png,1709,148,"industry, whose profits had risen by up to 400",46,37.15217391304348,1478,32.130434782608695
a01/a01-128/a01-128-08.png,a01-128-08.png,962,126,three years by 20 per cent.,27,35.629629629629626,977,36.18518518518518
a01/a01-128/a01-128-07.png,a01-128-07.png,1665,127,service to the Exchequer will have increased over,49,33.97959183673469,1678,34.244897959183675
a01/a01-128/a01-128-06.png,a01-128-06.png,1635,134,"""even after the proposed changes the net cost of the",52,31.442307692307693,1561,30.01923076923077
a01/a01-128/a01-128-04.png,a01-128-04.png,1635,139,on which indeed the Government is making progress.,50,32.7,1505,30.1
a01/a01-128/a01-128-05.png,a01-128-05.png,1642,125,His basic defence of the Health Service cuts was that,53,30.9811320754717,1681,31.71698113207547
a01/a01-128/a01-128-01.png,a01-128-01.png,1645,145,a full minute - and even his bitterest opponents,48,34.270833333333336,1452,30.25
a01/a01-128/a01-128-00.png,a01-128-00.png,1695,123,When Mr. Brown sat down Labour M Ps cheered for,47,36.06382978723404,1763,37.51063829787234
a01/a01-128/a01-128-02.png,a01-128-02.png,1757,147,on defence joined in. Mr. Powell devoted half his speech,56,31.375,1529,27.303571428571427
a01/a01-128/a01-128-03.png,a01-128-03.png,1843,147,"to giving details of plans for improving the hospital service,",62,29.725806451612904,1604,25.870967741935484
a01/a01-102u/a01-102u-01.png,a01-102u-01.png,1898,94,"healing the sick, my considered opinion is that",47,40.38297872340426,2584,54.97872340425532
a01/a01-102u/a01-102u-00.png,a01-102u-00.png,1617,82,"""After a lifetime of helping others and",39,41.46153846153846,2524,64.71794871794872
a01/a01-102u/a01-102u-02.png,a01-102u-02.png,1772,89,anybody supporting the increased charges is a,45,39.37777777777778,2548,56.62222222222222
a01/a01-102u/a01-102u-03.png,a01-102u-03.png,1807,102,"wicked, old -."" Mr. Brown went on: ""We",38,47.55263157894737,2267,59.6578947368421
a01/a01-102u/a01-102u-07.png,a01-102u-07.png,1867,86,have descended from the real problems to,40,46.675,2778,69.45
a01/a01-102u/a01-102u-06.png,a01-102u-06.png,1894,83,"it, but it has got a quantity surveyor. We",42,45.095238095238095,2920,69.52380952380952
a01/a01-102u/a01-102u-04.png,a01-102u-04.png,1788,97,are dealing with a noble edifice which,38,47.05263157894737,2359,62.078947368421055
a01/a01-102u/a01-102u-05.png,a01-102u-05.png,1876,87,needs an imaginative architect to improve,41,45.75609756097561,2760,67.3170731707317
a01/a01-102u/a01-102u-08.png,a01-102u-08.png,1634,99,fiddling about with bills of cost.,34,48.05882352941177,2112,62.11764705882353
a01/a01-096u/a01-096u-06.png,a01-096u-06.png,1810,65,Conservative. I am horrified and amazed,39,46.41025641025641,3564,91.38461538461539
a01/a01-096u/a01-096u-07.png,a01-096u-07.png,1818,97,by my party's proposal to prostitute the,40,45.45,2399,59.975
a01/a01-096u/a01-096u-05.png,a01-096u-05.png,1709,73,"as a panel doctor. ""I am a lifelong",35,48.82857142857143,2996,85.6
a01/a01-096u/a01-096u-10.png,a01-096u-10.png,319,54,people.,7,45.57142857142857,756,108.0
a01/a01-096u/a01-096u-04.png,a01-096u-04.png,1928,90,"has practised medicine for 43 years, chiefly",44,43.81818181818182,2742,62.31818181818182
a01/a01-096u/a01-096u-00.png,a01-096u-00.png,1795,90,"The Press, many doctors and public were",39,46.02564102564103,2552,65.43589743589743
a01/a01-096u/a01-096u-01.png,a01-096u-01.png,1838,95,denouncing the proposals. He quoted from,40,45.95,2476,61.9
a01/a01-096u/a01-096u-03.png,a01-096u-03.png,1876,91,"""My background is a doctor of 68, who",37,50.7027027027027,2638,71.29729729729729
a01/a01-096u/a01-096u-02.png,a01-096u-02.png,1871,66,this letter which Mr. Gaitskell had received:,45,41.577777777777776,3628,80.62222222222222
a01/a01-096u/a01-096u-09.png,a01-096u-09.png,1782,67,to render that service a hardship to poor,41,43.46341463414634,3404,83.02439024390245
a01/a01-096u/a01-096u-08.png,a01-096u-08.png,1886,66,whole principle of the State service and,40,47.15,3657,91.425
a01/a01-113u/a01-113u-10.png,a01-113u-10.png,1228,66,strain of the Korean war.,25,49.12,2381,95.24
a01/a01-113u/a01-113u-04.png,a01-113u-04.png,2115,82,wretched - but it would not be too comfortable,46,45.97826086956522,3301,71.76086956521739
a01/a01-113u/a01-113u-05.png,a01-113u-05.png,1889,95,nor too easy to get. Answering jeers that,41,46.073170731707314,2545,62.073170731707314
